objno_deep2,z_pred
11033559,0.429602356578892
14006887,0.3984776073003242
12019713,0.39476730982118796
12019135,0.6812169662831619
13040908,0.5414043872476295
13101049,0.6274844029078129
11047070,0.5153943241082107
14016263,0.9518942987085014
13020587,0.5646969839988186
12012782,0.44911262519531114
12101118,0.7698988776529196
13020535,0.2690683928390286
12028551,0.768707237322005
14012641,1.0729794449215815
13025271,0.7035619402915728
14006544,0.6069829194328372
13011059,0.7138117117852504
13055576,0.9649745798651624
13025832,0.6439217405456458
12012068,0.7283392736440112
13063861,0.5965793229266136
11052736,0.4208753772601866
12012433,0.46842103034110033
14022965,0.9952830484120955
11046356,0.6088946672547628
14027841,0.49748932433706977
11014351,1.071666749377543
14034483,0.2560358101865736
12004443,0.6722824629919506
12025024,0.7930821919777185
13010951,0.6815514831751057
13063832,1.2533129638220304
12024917,0.22709682533138376
11051726,0.8680318283844181
13057557,0.7113114954193093
14027397,0.7266833582256723
11044350,0.7779408010633589
12019902,1.367470961499614
11044680,0.7672669630891467
13027445,0.32943948272014756
13017202,0.841350009475888
12012794,0.6805433774108379
13027139,0.775295952759347
12027358,0.6707342874084214
11040228,0.7462736308764161
11050883,1.0470053854456218
14100756,0.9649745798651624
14007996,0.5694492755042018
12023622,1.0470053854456218
13040065,0.7685798308047764
12100758,1.2222669030067088
12007196,0.6861000544765781
12015118,0.8710624968551824
13016341,0.7603996204318393
13056000,0.6034656914866205
13057505,0.9838534199776588
13003385,0.285442312075897
11051235,0.531981976374651
11038382,1.2381070562339709
12020279,1.0005081083394365
12025532,0.914217009390185
13036413,0.40500749926432417
14006178,0.42424572035326835
13034499,0.7249969996569834
11019069,0.9790920441891084
14100805,1.2373216702892589
13100238,0.7292839792806143
14039621,0.3007543155115417
12100559,0.8108261577163093
14007400,0.9931978755716586
13059034,0.2932331161912029
12100154,0.6226081027679286
13019398,0.8872127716532148
13033760,1.3521974975291209
12023941,1.3001530425835703
11050775,0.8005490972691389
12020615,0.3376782963646477
11040739,0.8640715389072241
14017067,0.7753048657953153
13064937,0.5075106276050911
13035084,1.1502369565014083
12009094,0.3474078682509814
14028799,0.9884567323273717
11031579,0.9672181647993517
13055292,0.5937281869775255
13050924,1.1436209868758767
13100756,0.42979277762612317
11014390,0.9080221917001157
13063155,0.5885995462668363
13042393,1.0992520075385614
13018922,1.166716700597728
13062953,0.9393368775352554
13057852,0.44436054272448516
14039955,0.6103082786810748
11051653,0.8672376473810393
11039583,0.24169755714393518
11020631,0.8397780688599448
12024894,0.44198737990449943
12029588,0.6298419852673565
13051092,0.7285800775039478
13009933,0.44562827144424005
13003269,1.0638854834033937
13101295,0.6381150466017839
12016787,0.2795193293349673
14012587,0.8324113963724681
12024580,0.48782095937395437
12016281,0.4856964346268665
11046351,0.8348240884388501
14029107,0.67455681305742
13056983,1.1089278926933834
13012487,0.7281545871964751
14035145,0.2732516599071194
13004837,1.0830987318287832
13043436,0.9252199877205648
12016347,0.42727624718697127
12011961,1.0470053854456218
14035098,1.1454626337688993
